nmtkp,tgldtgsjp,tglsep,jumlahsep,harilibur,autoarima_jumlahsep,simplefeedforward_jumlahsep,deepar_jumlahsep,transformer_jumlahsep,mqcnn_jumlahsep,row_origin,training_session
RITL,2023-04-14,2023-04-14T00:00:00.000000Z,42309,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-04-15,2023-04-15T00:00:00.000000Z,35482,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-04-16,2023-04-16T00:00:00.000000Z,32752,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-04-17,2023-04-17T00:00:00.000000Z,46592,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-04-18,2023-04-18T00:00:00.000000Z,41104,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-04-19,2023-04-19T00:00:00.000000Z,32866,1,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-04-20,2023-04-20T00:00:00.000000Z,27183,1,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-04-21,2023-04-21T00:00:00.000000Z,22882,1,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-04-22,2023-04-22T00:00:00.000000Z,27310,1,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-04-23,2023-04-23T00:00:00.000000Z,32368,1,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-04-24,2023-04-24T00:00:00.000000Z,39325,1,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-04-25,2023-04-25T00:00:00.000000Z,40675,1,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-04-26,2023-04-26T00:00:00.000000Z,49800,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-04-27,2023-04-27T00:00:00.000000Z,51013,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-04-28,2023-04-28T00:00:00.000000Z,46791,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-04-29,2023-04-29T00:00:00.000000Z,38238,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-04-30,2023-04-30T00:00:00.000000Z,33721,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-01,2023-05-01T00:00:00.000000Z,40748,1,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-02,2023-05-02T00:00:00.000000Z,56715,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-03,2023-05-03T00:00:00.000000Z,55242,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-04,2023-05-04T00:00:00.000000Z,52613,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-05,2023-05-05T00:00:00.000000Z,48801,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-06,2023-05-06T00:00:00.000000Z,39121,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-07,2023-05-07T00:00:00.000000Z,37274,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-08,2023-05-08T00:00:00.000000Z,55204,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-09,2023-05-09T00:00:00.000000Z,53615,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-10,2023-05-10T00:00:00.000000Z,52344,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-11,2023-05-11T00:00:00.000000Z,50163,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-12,2023-05-12T00:00:00.000000Z,46664,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-13,2023-05-13T00:00:00.000000Z,37934,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-14,2023-05-14T00:00:00.000000Z,37149,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-15,2023-05-15T00:00:00.000000Z,56321,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-16,2023-05-16T00:00:00.000000Z,52924,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-17,2023-05-17T00:00:00.000000Z,46832,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-18,2023-05-18T00:00:00.000000Z,38228,1,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-19,2023-05-19T00:00:00.000000Z,48071,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-20,2023-05-20T00:00:00.000000Z,38942,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-21,2023-05-21T00:00:00.000000Z,37768,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-22,2023-05-22T00:00:00.000000Z,56918,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-23,2023-05-23T00:00:00.000000Z,53603,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-24,2023-05-24T00:00:00.000000Z,52257,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-25,2023-05-25T00:00:00.000000Z,49508,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-26,2023-05-26T00:00:00.000000Z,46550,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-27,2023-05-27T00:00:00.000000Z,38479,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-28,2023-05-28T00:00:00.000000Z,37665,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-29,2023-05-29T00:00:00.000000Z,56318,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-30,2023-05-30T00:00:00.000000Z,52869,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-05-31,2023-05-31T00:00:00.000000Z,46512,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-01,2023-06-01T00:00:00.000000Z,36815,1,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-02,2023-06-02T00:00:00.000000Z,41713,1,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-03,2023-06-03T00:00:00.000000Z,38531,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-04,2023-06-04T00:00:00.000000Z,37869,1,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-05,2023-06-05T00:00:00.000000Z,56947,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-06,2023-06-06T00:00:00.000000Z,54427,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-07,2023-06-07T00:00:00.000000Z,52071,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-08,2023-06-08T00:00:00.000000Z,49507,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-09,2023-06-09T00:00:00.000000Z,46233,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-10,2023-06-10T00:00:00.000000Z,38727,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-11,2023-06-11T00:00:00.000000Z,37658,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-12,2023-06-12T00:00:00.000000Z,56226,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-13,2023-06-13T00:00:00.000000Z,53468,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-14,2023-06-14T00:00:00.000000Z,52469,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-15,2023-06-15T00:00:00.000000Z,50248,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-16,2023-06-16T00:00:00.000000Z,45948,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-17,2023-06-17T00:00:00.000000Z,37676,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-18,2023-06-18T00:00:00.000000Z,37559,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-19,2023-06-19T00:00:00.000000Z,54999,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-20,2023-06-20T00:00:00.000000Z,52934,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-21,2023-06-21T00:00:00.000000Z,52710,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-22,2023-06-22T00:00:00.000000Z,50174,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-23,2023-06-23T00:00:00.000000Z,45679,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-24,2023-06-24T00:00:00.000000Z,37926,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-25,2023-06-25T00:00:00.000000Z,38100,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-26,2023-06-26T00:00:00.000000Z,54080,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-27,2023-06-27T00:00:00.000000Z,45193,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-28,2023-06-28T00:00:00.000000Z,32934,1,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-29,2023-06-29T00:00:00.000000Z,32207,1,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-06-30,2023-06-30T00:00:00.000000Z,40820,1,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-01,2023-07-01T00:00:00.000000Z,37852,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-02,2023-07-02T00:00:00.000000Z,37462,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-03,2023-07-03T00:00:00.000000Z,58564,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-04,2023-07-04T00:00:00.000000Z,56809,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-05,2023-07-05T00:00:00.000000Z,54824,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-06,2023-07-06T00:00:00.000000Z,51936,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-07,2023-07-07T00:00:00.000000Z,47576,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-08,2023-07-08T00:00:00.000000Z,38348,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-09,2023-07-09T00:00:00.000000Z,38001,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-10,2023-07-10T00:00:00.000000Z,57704,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-11,2023-07-11T00:00:00.000000Z,55139,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-12,2023-07-12T00:00:00.000000Z,53952,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-13,2023-07-13T00:00:00.000000Z,51220,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-14,2023-07-14T00:00:00.000000Z,47327,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-15,2023-07-15T00:00:00.000000Z,39306,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-16,2023-07-16T00:00:00.000000Z,39278,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-17,2023-07-17T00:00:00.000000Z,57696,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-18,2023-07-18T00:00:00.000000Z,49490,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-19,2023-07-19T00:00:00.000000Z,41389,1,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-20,2023-07-20T00:00:00.000000Z,53229,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-21,2023-07-21T00:00:00.000000Z,48751,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-22,2023-07-22T00:00:00.000000Z,40139,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-23,2023-07-23T00:00:00.000000Z,38754,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-24,2023-07-24T00:00:00.000000Z,56077,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-25,2023-07-25T00:00:00.000000Z,53362,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-26,2023-07-26T00:00:00.000000Z,53154,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-27,2023-07-27T00:00:00.000000Z,51332,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-28,2023-07-28T00:00:00.000000Z,47453,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-29,2023-07-29T00:00:00.000000Z,40002,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-30,2023-07-30T00:00:00.000000Z,38575,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-07-31,2023-07-31T00:00:00.000000Z,57736,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-01,2023-08-01T00:00:00.000000Z,55307,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-02,2023-08-02T00:00:00.000000Z,54759,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-03,2023-08-03T00:00:00.000000Z,53091,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-04,2023-08-04T00:00:00.000000Z,50170,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-05,2023-08-05T00:00:00.000000Z,41195,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-06,2023-08-06T00:00:00.000000Z,40451,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-07,2023-08-07T00:00:00.000000Z,60533,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-08,2023-08-08T00:00:00.000000Z,56964,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-09,2023-08-09T00:00:00.000000Z,54804,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-10,2023-08-10T00:00:00.000000Z,52915,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-11,2023-08-11T00:00:00.000000Z,48483,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-12,2023-08-12T00:00:00.000000Z,40447,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-13,2023-08-13T00:00:00.000000Z,39907,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-14,2023-08-14T00:00:00.000000Z,59010,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-15,2023-08-15T00:00:00.000000Z,55381,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-16,2023-08-16T00:00:00.000000Z,49198,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-17,2023-08-17T00:00:00.000000Z,40645,1,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-18,2023-08-18T00:00:00.000000Z,50735,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-19,2023-08-19T00:00:00.000000Z,41043,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-20,2023-08-20T00:00:00.000000Z,40612,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-21,2023-08-21T00:00:00.000000Z,60811,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-22,2023-08-22T00:00:00.000000Z,57688,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-23,2023-08-23T00:00:00.000000Z,55619,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-24,2023-08-24T00:00:00.000000Z,52494,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-25,2023-08-25T00:00:00.000000Z,48927,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-26,2023-08-26T00:00:00.000000Z,41091,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-27,2023-08-27T00:00:00.000000Z,41233,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-28,2023-08-28T00:00:00.000000Z,61428,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-29,2023-08-29T00:00:00.000000Z,57353,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-30,2023-08-30T00:00:00.000000Z,56112,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-08-31,2023-08-31T00:00:00.000000Z,53591,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-01,2023-09-01T00:00:00.000000Z,50888,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-02,2023-09-02T00:00:00.000000Z,42928,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-03,2023-09-03T00:00:00.000000Z,41853,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-04,2023-09-04T00:00:00.000000Z,61812,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-05,2023-09-05T00:00:00.000000Z,58852,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-06,2023-09-06T00:00:00.000000Z,58159,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-07,2023-09-07T00:00:00.000000Z,55879,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-08,2023-09-08T00:00:00.000000Z,53311,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-09,2023-09-09T00:00:00.000000Z,44578,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-10,2023-09-10T00:00:00.000000Z,42616,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-11,2023-09-11T00:00:00.000000Z,63407,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-12,2023-09-12T00:00:00.000000Z,59462,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-13,2023-09-13T00:00:00.000000Z,58303,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-14,2023-09-14T00:00:00.000000Z,56236,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-15,2023-09-15T00:00:00.000000Z,52756,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-16,2023-09-16T00:00:00.000000Z,44327,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-17,2023-09-17T00:00:00.000000Z,43333,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-18,2023-09-18T00:00:00.000000Z,64042,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-19,2023-09-19T00:00:00.000000Z,60254,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-20,2023-09-20T00:00:00.000000Z,58697,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-21,2023-09-21T00:00:00.000000Z,56181,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-22,2023-09-22T00:00:00.000000Z,52955,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-23,2023-09-23T00:00:00.000000Z,44599,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-24,2023-09-24T00:00:00.000000Z,43016,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-25,2023-09-25T00:00:00.000000Z,63033,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-26,2023-09-26T00:00:00.000000Z,58895,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-27,2023-09-27T00:00:00.000000Z,52633,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-28,2023-09-28T00:00:00.000000Z,43685,1,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-29,2023-09-29T00:00:00.000000Z,53642,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-09-30,2023-09-30T00:00:00.000000Z,44080,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-01,2023-10-01T00:00:00.000000Z,43878,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-02,2023-10-02T00:00:00.000000Z,63313,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-03,2023-10-03T00:00:00.000000Z,60873,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-04,2023-10-04T00:00:00.000000Z,59584,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-05,2023-10-05T00:00:00.000000Z,56767,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-06,2023-10-06T00:00:00.000000Z,53370,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-07,2023-10-07T00:00:00.000000Z,45016,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-08,2023-10-08T00:00:00.000000Z,43747,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-09,2023-10-09T00:00:00.000000Z,64566,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-10,2023-10-10T00:00:00.000000Z,61203,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-11,2023-10-11T00:00:00.000000Z,58671,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-12,2023-10-12T00:00:00.000000Z,57401,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-13,2023-10-13T00:00:00.000000Z,53896,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-14,2023-10-14T00:00:00.000000Z,44684,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-15,2023-10-15T00:00:00.000000Z,44297,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-16,2023-10-16T00:00:00.000000Z,63381,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-17,2023-10-17T00:00:00.000000Z,60034,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-18,2023-10-18T00:00:00.000000Z,58480,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-19,2023-10-19T00:00:00.000000Z,56405,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-20,2023-10-20T00:00:00.000000Z,52300,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-21,2023-10-21T00:00:00.000000Z,44088,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-22,2023-10-22T00:00:00.000000Z,43395,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-23,2023-10-23T00:00:00.000000Z,63442,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-24,2023-10-24T00:00:00.000000Z,58079,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-25,2023-10-25T00:00:00.000000Z,57414,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-26,2023-10-26T00:00:00.000000Z,55210,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-27,2023-10-27T00:00:00.000000Z,51374,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-28,2023-10-28T00:00:00.000000Z,43334,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-29,2023-10-29T00:00:00.000000Z,42582,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-30,2023-10-30T00:00:00.000000Z,62265,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-10-31,2023-10-31T00:00:00.000000Z,58938,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-01,2023-11-01T00:00:00.000000Z,58925,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-02,2023-11-02T00:00:00.000000Z,56423,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-03,2023-11-03T00:00:00.000000Z,51869,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-04,2023-11-04T00:00:00.000000Z,42691,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-05,2023-11-05T00:00:00.000000Z,42098,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-06,2023-11-06T00:00:00.000000Z,63306,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-07,2023-11-07T00:00:00.000000Z,59530,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-08,2023-11-08T00:00:00.000000Z,59297,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-09,2023-11-09T00:00:00.000000Z,55850,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-10,2023-11-10T00:00:00.000000Z,53292,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-11,2023-11-11T00:00:00.000000Z,44237,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-12,2023-11-12T00:00:00.000000Z,42969,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-13,2023-11-13T00:00:00.000000Z,62605,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-14,2023-11-14T00:00:00.000000Z,59081,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-15,2023-11-15T00:00:00.000000Z,58423,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-16,2023-11-16T00:00:00.000000Z,55705,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-17,2023-11-17T00:00:00.000000Z,52305,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-18,2023-11-18T00:00:00.000000Z,43247,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-19,2023-11-19T00:00:00.000000Z,43057,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-20,2023-11-20T00:00:00.000000Z,62732,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-21,2023-11-21T00:00:00.000000Z,58812,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-22,2023-11-22T00:00:00.000000Z,58745,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-23,2023-11-23T00:00:00.000000Z,56002,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-24,2023-11-24T00:00:00.000000Z,49848,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-25,2023-11-25T00:00:00.000000Z,41896,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-26,2023-11-26T00:00:00.000000Z,41552,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-27,2023-11-27T00:00:00.000000Z,60957,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-28,2023-11-28T00:00:00.000000Z,56877,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-29,2023-11-29T00:00:00.000000Z,56737,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-11-30,2023-11-30T00:00:00.000000Z,53403,0,,,,,,train,2024-10-24T04:14:51.465237Z
RITL,2023-12-01,2023-12-01T00:00:00.000000Z,50040,0,49382.2064717705,54125.24609375,52196.296875,53720.953125,45810.953125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-02,2023-12-02T00:00:00.000000Z,42942,0,43329.0860215722,47221.47265625,44705.203125,46976.8125,42169.65234375,evaluation,2024-10-24T04:14:51.465237Z
